
1639860300000,46702.77000000,46760.00000000,46693.80000000,46759.65000000,12.31274000,1639860359999,575222.10010320,550,7.42988000,347082.52041650,0
1639860360000,46759.66000000,46759.98000000,46728.56000000,46740.72000000,12.12511000,1639860419999,566757.05895660,451,6.45529000,301731.00858210,0
1639860420000,46742.68000000,46742.68000000,46712.55000000,46722.39000000,5.23050000,1639860479999,244400.86501080,334,2.09531000,97901.80241460,0
1639860480000,46722.38000000,46760.00000000,46705.16000000,46732.59000000,13.76023000,1639860539999,643026.13474630,516,7.56577000,353536.09179190,0
1639860540000,46732.60000000,46759.99000000,46724.57000000,46750.04000000,12.08787000,1639860599999,565064.79780980,451,5.81662000,271891.58930010,0
1639860600000,46752.54000000,46847.43000000,46750.01000000,46832.93000000,36.38522000,1639860659999,1703576.37564630,1219,19.71180000,922763.86339420,0
1639860660000,46832.93000000,46856.86000000,46790.43000000,46798.72000000,21.72154000,1639860719999,1017182.79587200,781,10.37025000,485594.41552410,0
1639860720000,46798.73000000,46821.14000000,46776.87000000,46808.39000000,18.55299000,1639860779999,868315.82414190,627,11.39354000,533254.79781850,0
1639860780000,46808.39000000,46820.53000000,46793.55000000,46802.49000000,6.57116000,1639860839999,307549.89368110,378,3.42276000,160190.12844180,0
1639860840000,46802.50000000,46811.81000000,46783.11000000,46789.32000000,8.83434000,1639860899999,413406.39264450,367,5.68505000,266035.82605480,0
1639860900000,46789.32000000,46825.33000000,46789.32000000,46825.32000000,8.68082000,1639860959999,406324.95105280,395,4.95742000,232045.72711090,0
1639860960000,46825.32000000,46843.68000000,46825.32000000,46837.67000000,10.83667000,1639861019999,507533.74883000,425,5.90883000,276734.06466630,0
1639861020000,46837.67000000,46899.22000000,46837.66000000,46856.18000000,47.67340000,1639861079999,2234241.16722160,1084,30.49210000,1429096.17741850,0
1639861080000,46856.18000000,46892.97000000,46843.70000000,46875.45000000,23.48531000,1639861139999,1100770.19646370,579,19.46335000,912316.25592690,0
1639861140000,46875.45000000,46889.99000000,46838.55000000,46864.56000000,39.94134000,1639861199999,1871814.30219310,576,6.93679000,325080.45976390,0
1639861200000,46864.55000000,46878.08000000,46849.06000000,46853.93000000,29.68775000,1639861259999,1391236.55716510,635,9.69622000,454368.29799450,0
1639861260000,46853.94000000,46859.69000000,46830.20000000,46846.41000000,8.62952000,1639861319999,404239.08752550,483,3.93186000,184178.73130110,0
1639861320000,46846.42000000,46865.99000000,46846.10000000,46848.14000000,12.55721000,1639861379999,588348.43646720,468,7.54364000,353446.15901460,0
1639861380000,46848.14000000,46905.11000000,46848.14000000,46900.44000000,25.21462000,1639861439999,1181956.88481560,651,17.09981000,801428.76229740,0
1639861440000,46900.44000000,46921.45000000,46879.99000000,46904.55000000,54.76014000,1639861499999,2568550.29065950,848,23.61518000,1107663.43952340,0
1639861500000,46904.55000000,46924.97000000,46896.30000000,46919.04000000,16.88394000,1639861559999,792037.10574720,547,8.70330000,408266.10611340,0
1639861560000,46919.05000000,46934.51000000,46913.51000000,46925.60000000,15.64331000,1639861619999,734024.00531740,461,8.03311000,376919.07210910,0
1639861620000,46925.60000000,46937.57000000,46888.00000000,46895.55000000,16.46910000,1639861679999,772671.77686130,499,7.22020000,338743.77460690,0
1639861680000,46895.54000000,46895.55000000,46877.48000000,46878.67000000,6.99904000,1639861739999,328128.57494830,330,2.84190000,133227.39184430,0
1639861740000,46878.67000000,46893.85000000,46860.00000000,46860.00000000,15.31959000,1639861799999,718214.44357680,379,7.93921000,372203.21323190,0
1639861800000,46860.00000000,46862.29000000,46825.32000000,46825.32000000,35.20318000,1639861859999,1649261.02684860,515,8.64075000,404769.45866860,0
1639861860000,46825.32000000,46839.53000000,46796.36000000,46799.97000000,10.40486000,1639861919999,487195.80509710,404,3.32488000,155691.96356070,0
1639861920000,46799.96000000,46848.45000000,46799.96000000,46847.11000000,19.38843000,1639861979999,907874.95188040,427,15.81719000,740622.87570500,0
1639861980000,46848.44000000,46862.07000000,46818.76000000,46858.47000000,14.21906000,1639862039999,665980.52559440,469,5.16978000,242125.74185160,0
1639862040000,46858.46000000,46860.51000000,46804.35000000,46828.84000000,11.84630000,1639862099999,554819.13710120,403,4.92793000,230790.33065690,0
1639862100000,46828.83000000,46828.84000000,46775.16000000,46808.27000000,15.02664000,1639862159999,703159.06001090,515,9.78687000,457962.29101500,0
1639862160000,46808.26000000,46811.57000000,46775.35000000,46788.82000000,20.25611000,1639862219999,947917.69949610,465,5.07620000,237542.15693670,0
1639862220000,46788.82000000,46804.25000000,46767.52000000,46777.50000000,8.42163000,1639862279999,394031.30738070,371,5.52162000,258358.19391440,0
1639862280000,46777.49000000,46779.44000000,46740.90000000,46769.40000000,21.46083000,1639862339999,1003413.20092870,505,3.31953000,155200.38824470,0
1639862340000,46769.39000000,46805.11000000,46759.91000000,46802.76000000,8.31727000,1639862399999,389101.39340760,428,6.05000000,283030.69837340,0
1639862400000,46802.76000000,46813.11000000,46780.00000000,46788.33000000,11.14096000,1639862459999,521326.30940900,465,6.21140000,290639.77428930,0
1639862460000,46788.33000000,46790.34000000,46788.00000000,46788.32000000,6.10100000,1639862519999,285456.19059320,256,3.78496000,177091.80224920,0
1639862520000,46788.31000000,46788.32000000,46774.41000000,46778.98000000,12.46240000,1639862579999,583079.30276860,326,9.65013000,451505.38547710,0
1639862580000,46778.99000000,46788.32000000,46748.52000000,46748.52000000,5.26240000,1639862639999,246155.52375760,335,2.54619000,119090.72978880,0
1639862640000,46748.53000000,46799.10000000,46745.53000000,46794.18000000,24.27596000,1639862699999,1135450.27800920,499,15.88702000,743112.80213860,0
1639862700000,46794.17000000,46798.19000000,46775.69000000,46777.43000000,5.17135000,1639862759999,241973.98202040,358,3.00405000,140561.85492060,0
1639862760000,46777.43000000,46782.66000000,46768.28000000,46782.11000000,10.38559000,1639862819999,485816.16040940,366,4.71029000,220326.85399960,0
1639862820000,46782.11000000,46808.98000000,46775.14000000,46791.90000000,12.60202000,1639862879999,589690.82130500,413,6.01835000,281594.74756850,0
1639862880000,46791.91000000,46800.00000000,46784.95000000,46800.00000000,5.35149000,1639862939999,250427.80991870,312,2.74545000,128477.50825250,0
1639862940000,46800.00000000,46828.87000000,46799.99000000,46822.58000000,7.53365000,1639862999999,352713.01798700,351,4.66782000,218525.65222310,0
